session,session_id,state,window_id,window_30_id,parent_window_60_id,subwindow,duration_s,window_size_s,representation,fs,n_samples,m,tau_seconds,tau_samples,theiler_seconds,theiler_samples,n_horizons,horizon_min_s,horizon_max_s,Mean_CC,Mean_NRMSE,mean_valid_fraction,minimum_valid_fraction,valid,status,failure_reason
sample_18,18,Drowsy,57,sample_18_drowsy_w0026_60s_h1,sample_18_drowsy_w0026_60s,h1,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5487249834169732,0.7681314032384211,1.0,1.0,True,ok,
sample_18,18,Drowsy,58,sample_18_drowsy_w0026_60s_h2,sample_18_drowsy_w0026_60s,h2,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.810782553480283,0.5434849734119906,1.0,1.0,True,ok,
sample_18,18,Drowsy,59,sample_18_drowsy_w0032_60s_h1,sample_18_drowsy_w0032_60s,h1,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7333670287511069,0.6259802574445564,1.0,1.0,True,ok,
sample_18,18,Drowsy,60,sample_18_drowsy_w0032_60s_h2,sample_18_drowsy_w0032_60s,h2,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5322574742455922,0.7576076569126391,1.0,1.0,True,ok,
sample_18,18,Drowsy,61,sample_18_drowsy_w0033_60s_h1,sample_18_drowsy_w0033_60s,h1,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5183003269990727,0.7725805974586821,1.0,1.0,True,ok,
sample_18,18,Drowsy,62,sample_18_drowsy_w0033_60s_h2,sample_18_drowsy_w0033_60s,h2,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6743801866084121,0.6629762223101617,1.0,1.0,True,ok,
sample_18,18,Drowsy,63,sample_18_drowsy_w0034_60s_h1,sample_18_drowsy_w0034_60s,h1,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7938452434257313,0.5443915733938984,1.0,1.0,True,ok,
sample_18,18,Drowsy,64,sample_18_drowsy_w0034_60s_h2,sample_18_drowsy_w0034_60s,h2,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.905291595791194,0.40975296762590036,1.0,1.0,True,ok,
sample_18,18,Drowsy,65,sample_18_drowsy_w0035_60s_h1,sample_18_drowsy_w0035_60s,h1,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7191254499284875,0.6094646735949127,1.0,1.0,True,ok,
sample_18,18,Drowsy,66,sample_18_drowsy_w0035_60s_h2,sample_18_drowsy_w0035_60s,h2,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6264243339349286,0.6813762067722362,1.0,1.0,True,ok,
sample_18,18,Drowsy,67,sample_18_drowsy_w0036_60s_h1,sample_18_drowsy_w0036_60s,h1,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6017930054804095,0.6921942393432436,1.0,1.0,True,ok,
sample_18,18,Drowsy,68,sample_18_drowsy_w0036_60s_h2,sample_18_drowsy_w0036_60s,h2,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5765286030621902,0.7280245215813363,1.0,1.0,True,ok,
sample_18,18,Drowsy,69,sample_18_drowsy_w0037_60s_h1,sample_18_drowsy_w0037_60s,h1,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.4749114186640094,0.7977842349560613,1.0,1.0,True,ok,
sample_18,18,Drowsy,70,sample_18_drowsy_w0037_60s_h2,sample_18_drowsy_w0037_60s,h2,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5455539451527798,0.7208592444338128,1.0,1.0,True,ok,
sample_18,18,Drowsy,71,sample_18_drowsy_w0038_60s_h1,sample_18_drowsy_w0038_60s,h1,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.49582139993960833,0.7851577054804796,1.0,1.0,True,ok,
sample_18,18,Drowsy,72,sample_18_drowsy_w0038_60s_h2,sample_18_drowsy_w0038_60s,h2,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7402439966023069,0.5899670005353754,1.0,1.0,True,ok,
sample_18,18,Drowsy,73,sample_18_drowsy_w0039_60s_h1,sample_18_drowsy_w0039_60s,h1,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7351771808497612,0.5727757821540111,1.0,1.0,True,ok,
sample_18,18,Drowsy,74,sample_18_drowsy_w0039_60s_h2,sample_18_drowsy_w0039_60s,h2,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6331103044783626,0.6726815166501565,1.0,1.0,True,ok,
sample_18,18,Drowsy,75,sample_18_drowsy_w0041_60s_h1,sample_18_drowsy_w0041_60s,h1,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7034808263169214,0.6298071992092595,1.0,1.0,True,ok,
sample_18,18,Drowsy,76,sample_18_drowsy_w0041_60s_h2,sample_18_drowsy_w0041_60s,h2,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8541103222259089,0.4762680783962274,1.0,1.0,True,ok,
sample_18,18,Drowsy,77,sample_18_drowsy_w0042_60s_h1,sample_18_drowsy_w0042_60s,h1,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8231182671137384,0.5337895920046738,1.0,1.0,True,ok,
sample_18,18,Drowsy,78,sample_18_drowsy_w0042_60s_h2,sample_18_drowsy_w0042_60s,h2,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5782924424075353,0.7462625524628027,1.0,1.0,True,ok,
sample_18,18,Drowsy,79,sample_18_drowsy_w0043_60s_h1,sample_18_drowsy_w0043_60s,h1,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5546015581744373,0.7643822993412092,1.0,1.0,True,ok,
sample_18,18,Drowsy,80,sample_18_drowsy_w0043_60s_h2,sample_18_drowsy_w0043_60s,h2,30,30,Processed,24.997500250004045,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7135812399102708,0.6094648862135497,1.0,1.0,True,ok,
sample_19,19,Awake,1,sample_19_awake_w0001_60s_h1,sample_19_awake_w0001_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6673740811710983,0.647726023131007,1.0,1.0,True,ok,
sample_19,19,Awake,2,sample_19_awake_w0001_60s_h2,sample_19_awake_w0001_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8888990243712954,0.4044489793406732,1.0,1.0,True,ok,
sample_19,19,Awake,3,sample_19_awake_w0002_60s_h1,sample_19_awake_w0002_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8392278193742915,0.46675254037865854,1.0,1.0,True,ok,
sample_19,19,Awake,4,sample_19_awake_w0002_60s_h2,sample_19_awake_w0002_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6798733748386987,0.6489681250521101,1.0,1.0,True,ok,
sample_19,19,Awake,5,sample_19_awake_w0003_60s_h1,sample_19_awake_w0003_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6914366892161561,0.6333044727634598,1.0,1.0,True,ok,
sample_19,19,Awake,6,sample_19_awake_w0003_60s_h2,sample_19_awake_w0003_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7570958325956191,0.595469395840655,1.0,1.0,True,ok,
sample_19,19,Awake,7,sample_19_awake_w0004_60s_h1,sample_19_awake_w0004_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7058039887801602,0.5960394654846527,1.0,1.0,True,ok,
sample_19,19,Awake,8,sample_19_awake_w0004_60s_h2,sample_19_awake_w0004_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7661206287436697,0.5765631652124831,1.0,1.0,True,ok,
sample_19,19,Awake,9,sample_19_awake_w0005_60s_h1,sample_19_awake_w0005_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8229571677545434,0.5060182130582177,1.0,1.0,True,ok,
sample_19,19,Awake,10,sample_19_awake_w0005_60s_h2,sample_19_awake_w0005_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.820446221074162,0.49296543986976055,1.0,1.0,True,ok,
sample_19,19,Awake,11,sample_19_awake_w0006_60s_h1,sample_19_awake_w0006_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.758714251145411,0.5529648350114633,1.0,1.0,True,ok,
sample_19,19,Awake,12,sample_19_awake_w0006_60s_h2,sample_19_awake_w0006_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6925017154865787,0.6129273701863156,1.0,1.0,True,ok,
sample_19,19,Awake,13,sample_19_awake_w0007_60s_h1,sample_19_awake_w0007_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7622646664785832,0.5705536407275491,1.0,1.0,True,ok,
sample_19,19,Awake,14,sample_19_awake_w0007_60s_h2,sample_19_awake_w0007_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7517552508910829,0.5636472352555358,1.0,1.0,True,ok,
sample_19,19,Awake,15,sample_19_awake_w0008_60s_h1,sample_19_awake_w0008_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.9054214570286379,0.37919255272285407,1.0,1.0,True,ok,
sample_19,19,Awake,16,sample_19_awake_w0008_60s_h2,sample_19_awake_w0008_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8439445097574378,0.47473771486740873,1.0,1.0,True,ok,
sample_19,19,Awake,17,sample_19_awake_w0009_60s_h1,sample_19_awake_w0009_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8365233034739056,0.4926429598799833,1.0,1.0,True,ok,
sample_19,19,Awake,18,sample_19_awake_w0009_60s_h2,sample_19_awake_w0009_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7865272077463102,0.5394346699263229,1.0,1.0,True,ok,
sample_19,19,Awake,19,sample_19_awake_w0010_60s_h1,sample_19_awake_w0010_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7643077502515652,0.543782026054604,1.0,1.0,True,ok,
sample_19,19,Awake,20,sample_19_awake_w0010_60s_h2,sample_19_awake_w0010_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8716562213377314,0.45538736940258645,1.0,1.0,True,ok,
sample_19,19,Awake,21,sample_19_awake_w0011_60s_h1,sample_19_awake_w0011_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.705340023545085,0.6093935626004157,1.0,1.0,True,ok,
sample_19,19,Awake,22,sample_19_awake_w0011_60s_h2,sample_19_awake_w0011_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6245033768450066,0.6651864252733442,1.0,1.0,True,ok,
sample_19,19,Awake,23,sample_19_awake_w0012_60s_h1,sample_19_awake_w0012_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7402483226464128,0.5580460312413886,1.0,1.0,True,ok,
sample_19,19,Awake,24,sample_19_awake_w0012_60s_h2,sample_19_awake_w0012_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7948289780508141,0.5197615780985383,1.0,1.0,True,ok,
sample_19,19,Awake,25,sample_19_awake_w0017_60s_h1,sample_19_awake_w0017_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7628241551844388,0.552559917865412,1.0,1.0,True,ok,
sample_19,19,Awake,26,sample_19_awake_w0017_60s_h2,sample_19_awake_w0017_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6767770007223362,0.5995109192859168,1.0,1.0,True,ok,
sample_19,19,Awake,27,sample_19_awake_w0018_60s_h1,sample_19_awake_w0018_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7061485698108423,0.6054490271104952,1.0,1.0,True,ok,
sample_19,19,Awake,28,sample_19_awake_w0018_60s_h2,sample_19_awake_w0018_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6637654120543235,0.6479053870928114,1.0,1.0,True,ok,
sample_19,19,Awake,29,sample_19_awake_w0019_60s_h1,sample_19_awake_w0019_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7413283738604557,0.5927660062779577,1.0,1.0,True,ok,
sample_19,19,Awake,30,sample_19_awake_w0019_60s_h2,sample_19_awake_w0019_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7521019925108762,0.5583793366532754,1.0,1.0,True,ok,
sample_19,19,Awake,31,sample_19_awake_w0020_60s_h1,sample_19_awake_w0020_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7138088602993193,0.5859432290547839,1.0,1.0,True,ok,
sample_19,19,Awake,32,sample_19_awake_w0020_60s_h2,sample_19_awake_w0020_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.69095256887967,0.6011027107567456,1.0,1.0,True,ok,
sample_19,19,Awake,33,sample_19_awake_w0021_60s_h1,sample_19_awake_w0021_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7617849684010845,0.5592197745434292,1.0,1.0,True,ok,
sample_19,19,Awake,34,sample_19_awake_w0021_60s_h2,sample_19_awake_w0021_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.669976411708393,0.6329279967229756,1.0,1.0,True,ok,
sample_19,19,Awake,35,sample_19_awake_w0022_60s_h1,sample_19_awake_w0022_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6280111266755362,0.6709348627935215,1.0,1.0,True,ok,
sample_19,19,Awake,36,sample_19_awake_w0022_60s_h2,sample_19_awake_w0022_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6196491912422029,0.6488295859800423,1.0,1.0,True,ok,
sample_19,19,Awake,37,sample_19_awake_w0023_60s_h1,sample_19_awake_w0023_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8712931714965383,0.42614507190836887,1.0,1.0,True,ok,
sample_19,19,Awake,38,sample_19_awake_w0023_60s_h2,sample_19_awake_w0023_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.705555823204722,0.5791330552071577,1.0,1.0,True,ok,
sample_19,19,Awake,39,sample_19_awake_w0024_60s_h1,sample_19_awake_w0024_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7344594217076107,0.5590859309230978,1.0,1.0,True,ok,
sample_19,19,Awake,40,sample_19_awake_w0024_60s_h2,sample_19_awake_w0024_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7561815919408096,0.5710005141747141,1.0,1.0,True,ok,
sample_19,19,Awake,41,sample_19_awake_w0025_60s_h1,sample_19_awake_w0025_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8276689398878797,0.4881687331500012,1.0,1.0,True,ok,
sample_19,19,Awake,42,sample_19_awake_w0025_60s_h2,sample_19_awake_w0025_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7261461591886327,0.6129823103452096,1.0,1.0,True,ok,
sample_19,19,Awake,43,sample_19_awake_w0026_60s_h1,sample_19_awake_w0026_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6747976995460765,0.6382891015816367,1.0,1.0,True,ok,
sample_19,19,Awake,44,sample_19_awake_w0026_60s_h2,sample_19_awake_w0026_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6652253269931939,0.641296261039631,1.0,1.0,True,ok,
sample_19,19,Awake,45,sample_19_awake_w0027_60s_h1,sample_19_awake_w0027_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7019740583186411,0.6107587441049745,1.0,1.0,True,ok,
sample_19,19,Awake,46,sample_19_awake_w0027_60s_h2,sample_19_awake_w0027_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7081187362700241,0.6310231260783241,1.0,1.0,True,ok,
sample_19,19,Awake,47,sample_19_awake_w0028_60s_h1,sample_19_awake_w0028_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8225360031415666,0.49954716181613734,1.0,1.0,True,ok,
sample_19,19,Awake,48,sample_19_awake_w0028_60s_h2,sample_19_awake_w0028_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6516815006795512,0.6292373047542429,1.0,1.0,True,ok,
sample_19,19,Awake,49,sample_19_awake_w0029_60s_h1,sample_19_awake_w0029_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6127381638044738,0.6942360431293428,1.0,1.0,True,ok,
sample_19,19,Awake,50,sample_19_awake_w0029_60s_h2,sample_19_awake_w0029_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7329659981082585,0.5952064131219748,1.0,1.0,True,ok,
sample_19,19,Awake,51,sample_19_awake_w0030_60s_h1,sample_19_awake_w0030_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5963028752229038,0.7163220449700325,1.0,1.0,True,ok,
sample_19,19,Awake,52,sample_19_awake_w0030_60s_h2,sample_19_awake_w0030_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6790023755963479,0.6307112286860999,1.0,1.0,True,ok,
sample_19,19,Awake,53,sample_19_awake_w0031_60s_h1,sample_19_awake_w0031_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6653393358397819,0.6483751818636796,1.0,1.0,True,ok,
sample_19,19,Awake,54,sample_19_awake_w0031_60s_h2,sample_19_awake_w0031_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5381307034509395,0.7402634189983713,1.0,1.0,True,ok,
sample_19,19,Awake,55,sample_19_awake_w0032_60s_h1,sample_19_awake_w0032_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7397800362549873,0.58493783992619,1.0,1.0,True,ok,
sample_19,19,Awake,56,sample_19_awake_w0032_60s_h2,sample_19_awake_w0032_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5941133293077788,0.6929126069655976,1.0,1.0,True,ok,
sample_19,19,Awake,57,sample_19_awake_w0033_60s_h1,sample_19_awake_w0033_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6512601349973711,0.6678781912627527,1.0,1.0,True,ok,
sample_19,19,Awake,58,sample_19_awake_w0033_60s_h2,sample_19_awake_w0033_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6414397115631798,0.6548204507954121,1.0,1.0,True,ok,
sample_19,19,Awake,59,sample_19_awake_w0034_60s_h1,sample_19_awake_w0034_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6550590711007591,0.6611703645723521,1.0,1.0,True,ok,
sample_19,19,Awake,60,sample_19_awake_w0034_60s_h2,sample_19_awake_w0034_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6087028842585493,0.6850256987134221,1.0,1.0,True,ok,
sample_19,19,Awake,61,sample_19_awake_w0035_60s_h1,sample_19_awake_w0035_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7522326814698159,0.5758430484989763,1.0,1.0,True,ok,
sample_19,19,Awake,62,sample_19_awake_w0035_60s_h2,sample_19_awake_w0035_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.827869795904412,0.49636859192294175,1.0,1.0,True,ok,
sample_19,19,Awake,63,sample_19_awake_w0036_60s_h1,sample_19_awake_w0036_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6453832878159868,0.6874400439619933,1.0,1.0,True,ok,
sample_19,19,Awake,64,sample_19_awake_w0036_60s_h2,sample_19_awake_w0036_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.743918257249652,0.5980811510421438,1.0,1.0,True,ok,
sample_19,19,Awake,65,sample_19_awake_w0037_60s_h1,sample_19_awake_w0037_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.811062860115348,0.5078044343507676,1.0,1.0,True,ok,
sample_19,19,Awake,66,sample_19_awake_w0037_60s_h2,sample_19_awake_w0037_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7384749377135287,0.6001392233442092,1.0,1.0,True,ok,
sample_19,19,Awake,67,sample_19_awake_w0038_60s_h1,sample_19_awake_w0038_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5830093436316246,0.6983922334706452,1.0,1.0,True,ok,
sample_19,19,Awake,68,sample_19_awake_w0038_60s_h2,sample_19_awake_w0038_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7191595274738835,0.5815090828229733,1.0,1.0,True,ok,
sample_19,19,Drowsy,69,sample_19_drowsy_w0013_60s_h1,sample_19_drowsy_w0013_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.616250874943917,0.7204951446223551,1.0,1.0,True,ok,
sample_19,19,Drowsy,70,sample_19_drowsy_w0013_60s_h2,sample_19_drowsy_w0013_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7483385063586061,0.5855309847870632,1.0,1.0,True,ok,
sample_19,19,Drowsy,71,sample_19_drowsy_w0014_60s_h1,sample_19_drowsy_w0014_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7076648623423983,0.6286656290109862,1.0,1.0,True,ok,
sample_19,19,Drowsy,72,sample_19_drowsy_w0014_60s_h2,sample_19_drowsy_w0014_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5244097110507676,0.7326655074146252,1.0,1.0,True,ok,
sample_19,19,Drowsy,73,sample_19_drowsy_w0015_60s_h1,sample_19_drowsy_w0015_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7164491589173374,0.593415799041609,1.0,1.0,True,ok,
sample_19,19,Drowsy,74,sample_19_drowsy_w0015_60s_h2,sample_19_drowsy_w0015_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.794564138259078,0.5712514268765501,1.0,1.0,True,ok,
sample_19,19,Drowsy,75,sample_19_drowsy_w0016_60s_h1,sample_19_drowsy_w0016_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8042283916066021,0.5334148395343328,1.0,1.0,True,ok,
sample_19,19,Drowsy,76,sample_19_drowsy_w0016_60s_h2,sample_19_drowsy_w0016_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7484822861258508,0.5332080043708863,1.0,1.0,True,ok,
sample_19,19,Drowsy,77,sample_19_drowsy_w0039_60s_h1,sample_19_drowsy_w0039_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7840126029528697,0.5702587889413696,1.0,1.0,True,ok,
sample_19,19,Drowsy,78,sample_19_drowsy_w0039_60s_h2,sample_19_drowsy_w0039_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7432203314036309,0.5987149844788311,1.0,1.0,True,ok,
sample_19,19,Drowsy,79,sample_19_drowsy_w0040_60s_h1,sample_19_drowsy_w0040_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6398064713477355,0.6822967668272536,1.0,1.0,True,ok,
sample_19,19,Drowsy,80,sample_19_drowsy_w0040_60s_h2,sample_19_drowsy_w0040_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7869737098769759,0.5566211200544199,1.0,1.0,True,ok,
sample_19,19,Drowsy,81,sample_19_drowsy_w0041_60s_h1,sample_19_drowsy_w0041_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7621516385474292,0.5641028543728849,1.0,1.0,True,ok,
sample_19,19,Drowsy,82,sample_19_drowsy_w0041_60s_h2,sample_19_drowsy_w0041_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.585944317864339,0.677508712068637,1.0,1.0,True,ok,
sample_19,19,Drowsy,83,sample_19_drowsy_w0043_60s_h1,sample_19_drowsy_w0043_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.40992092019027127,0.8251081221170343,1.0,1.0,True,ok,
sample_19,19,Drowsy,84,sample_19_drowsy_w0043_60s_h2,sample_19_drowsy_w0043_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7537868984069247,0.6003162981066213,1.0,1.0,True,ok,
sample_19,19,Drowsy,85,sample_19_drowsy_w0044_60s_h1,sample_19_drowsy_w0044_60s,h1,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7638387523002396,0.532201670903737,1.0,1.0,True,ok,
sample_19,19,Drowsy,86,sample_19_drowsy_w0044_60s_h2,sample_19_drowsy_w0044_60s,h2,30,30,Processed,24.996219321763952,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6442944043888086,0.6858283468508083,1.0,1.0,True,ok,
