session,threshold_pct,window_size_s,label,representation,n_windows,n_m_found,m_found_rate_pct,median_m,iqr_m,mode_m,q10_m,q25_m,q50_m,q75_m,q90_m,min_m,max_m,median_min_fnn_pct
sample_7.csv,2.0,180,Awake,Raw,10,6,60.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.5,5.0,6.0,1.680109634681036
sample_7.csv,2.0,180,Drowsy,Processed,1,1,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.93938716170879
sample_7.csv,2.0,180,Drowsy,Raw,2,2,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.6174611256698036
sample_7.csv,3.0,60,Awake,Processed,34,34,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.4427792915531335
sample_7.csv,3.0,60,Awake,Raw,36,26,72.22222222222221,5.0,1.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,9.0,2.07819646629983
sample_7.csv,3.0,60,Drowsy,Processed,11,11,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8831521739130435
sample_7.csv,3.0,60,Drowsy,Raw,9,8,88.88888888888889,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.9589041095890412
sample_7.csv,3.0,120,Awake,Processed,17,17,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.7404914170313026
sample_7.csv,3.0,120,Awake,Raw,17,14,82.35294117647058,5.0,1.75,4.0,4.0,4.0,5.0,5.75,6.0,4.0,8.0,1.9939168638053395
sample_7.csv,3.0,120,Drowsy,Processed,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.6,4.0,5.0,0.8739495798319328
sample_7.csv,3.0,120,Drowsy,Raw,3,3,100.0,5.0,0.5,5.0,4.2,4.5,5.0,5.0,5.0,4.0,5.0,1.0476512335248396
sample_7.csv,3.0,180,Awake,Processed,11,11,100.0,4.0,0.5,4.0,4.0,4.0,4.0,4.5,5.0,4.0,5.0,0.5815253858197271
sample_7.csv,3.0,180,Awake,Raw,10,9,90.0,5.0,1.0,5.0,4.0,5.0,5.0,6.0,7.2,4.0,8.0,1.680109634681036
sample_7.csv,3.0,180,Drowsy,Processed,1,1,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.93938716170879
sample_7.csv,3.0,180,Drowsy,Raw,2,2,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.6174611256698036
sample_7.csv,4.0,60,Awake,Processed,34,34,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,0.4427792915531335
sample_7.csv,4.0,60,Awake,Raw,36,36,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.5,4.0,9.0,2.07819646629983
sample_7.csv,4.0,60,Drowsy,Processed,11,11,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.8831521739130435
sample_7.csv,4.0,60,Drowsy,Raw,9,9,100.0,4.0,0.0,4.0,3.8,4.0,4.0,4.0,4.2,3.0,5.0,0.9589041095890412
sample_7.csv,4.0,120,Awake,Processed,17,17,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.7404914170313026
sample_7.csv,4.0,120,Awake,Raw,17,17,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.4,4.0,6.0,1.9939168638053395
sample_7.csv,4.0,120,Drowsy,Processed,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8739495798319328
sample_7.csv,4.0,120,Drowsy,Raw,3,3,100.0,4.0,0.5,4.0,4.0,4.0,4.0,4.5,4.8,4.0,5.0,1.0476512335248396
sample_7.csv,4.0,180,Awake,Processed,11,11,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.5815253858197271
sample_7.csv,4.0,180,Awake,Raw,10,10,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.1,4.0,6.0,1.680109634681036
sample_7.csv,4.0,180,Drowsy,Processed,1,1,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.93938716170879
sample_7.csv,4.0,180,Drowsy,Raw,2,2,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.6174611256698036
sample_7.csv,5.0,60,Awake,Processed,34,34,100.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,0.4427792915531335
sample_7.csv,5.0,60,Awake,Raw,36,36,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,6.0,2.07819646629983
sample_7.csv,5.0,60,Drowsy,Processed,11,11,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.8831521739130435
sample_7.csv,5.0,60,Drowsy,Raw,9,9,100.0,4.0,0.0,4.0,3.8,4.0,4.0,4.0,4.2,3.0,5.0,0.9589041095890412
sample_7.csv,5.0,120,Awake,Processed,17,17,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.7404914170313026
sample_7.csv,5.0,120,Awake,Raw,17,17,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.9939168638053395
sample_7.csv,5.0,120,Drowsy,Processed,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8739495798319328
sample_7.csv,5.0,120,Drowsy,Raw,3,3,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0476512335248396
sample_7.csv,5.0,180,Awake,Processed,11,11,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5815253858197271
sample_7.csv,5.0,180,Awake,Raw,10,10,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.680109634681036
sample_7.csv,5.0,180,Drowsy,Processed,1,1,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.93938716170879
sample_7.csv,5.0,180,Drowsy,Raw,2,2,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.6174611256698036
sample_8.csv,1.0,60,Awake,Processed,36,27,75.0,6.0,1.0,6.0,5.6,6.0,6.0,7.0,8.0,5.0,10.0,0.8152173913043478
sample_8.csv,1.0,60,Awake,Raw,37,1,2.7027027027027026,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.336769759450172
sample_8.csv,1.0,60,Drowsy,Processed,10,5,50.0,7.0,2.0,8.0,5.4,6.0,7.0,8.0,8.0,5.0,8.0,1.055858310626703
sample_8.csv,1.0,60,Drowsy,Raw,10,1,10.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.1569317382125264
sample_8.csv,1.0,120,Awake,Processed,17,10,58.82352941176471,6.0,1.0,6.0,5.9,6.0,6.0,7.0,7.1,5.0,8.0,0.741489720256151
sample_8.csv,1.0,120,Awake,Raw,17,0,0.0,,,,,,,,,,,2.5346400811084826
sample_8.csv,1.0,120,Drowsy,Processed,5,2,40.0,8.5,1.5,7.0,7.3,7.75,8.5,9.25,9.7,7.0,10.0,1.0111223458038423
sample_8.csv,1.0,120,Drowsy,Raw,5,1,20.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.204136995591726
sample_8.csv,1.0,180,Awake,Processed,9,9,100.0,7.0,0.0,7.0,6.0,7.0,7.0,7.0,7.2,6.0,8.0,0.782122905027933
sample_8.csv,1.0,180,Awake,Raw,9,0,0.0,,,,,,,,,,,2.354788069073784
sample_8.csv,1.0,180,Drowsy,Processed,3,0,0.0,,,,,,,,,,,1.097916199865561
sample_8.csv,1.0,180,Drowsy,Raw,3,0,0.0,,,,,,,,,,,1.953300404131118
sample_8.csv,2.0,60,Awake,Processed,36,36,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,0.8152173913043478
sample_8.csv,2.0,60,Awake,Raw,37,13,35.13513513513514,6.0,1.0,6.0,5.2,6.0,6.0,7.0,8.8,4.0,9.0,2.336769759450172
sample_8.csv,2.0,60,Drowsy,Processed,10,10,100.0,5.0,0.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,6.0,1.055858310626703
sample_8.csv,2.0,60,Drowsy,Raw,10,4,40.0,8.0,1.0,8.0,5.2,7.0,8.0,8.0,8.0,4.0,8.0,2.1569317382125264
sample_8.csv,2.0,120,Awake,Processed,17,17,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.4,5.0,6.0,0.741489720256151
sample_8.csv,2.0,120,Awake,Raw,17,5,29.411764705882355,7.0,1.0,7.0,6.4,7.0,7.0,8.0,8.0,6.0,8.0,2.5346400811084826
sample_8.csv,2.0,120,Drowsy,Processed,5,5,100.0,5.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,1.0111223458038423
sample_8.csv,2.0,120,Drowsy,Raw,5,1,20.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.204136995591726
sample_8.csv,2.0,180,Awake,Processed,9,9,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,0.782122905027933
sample_8.csv,2.0,180,Awake,Raw,9,2,22.22222222222222,7.5,1.5,6.0,6.3,6.75,7.5,8.25,8.7,6.0,9.0,2.354788069073784
sample_8.csv,2.0,180,Drowsy,Processed,3,3,100.0,5.0,0.5,5.0,5.0,5.0,5.0,5.5,5.8,5.0,6.0,1.097916199865561
sample_8.csv,2.0,180,Drowsy,Raw,3,2,66.66666666666666,7.0,2.0,5.0,5.4,6.0,7.0,8.0,8.6,5.0,9.0,1.953300404131118
sample_8.csv,3.0,60,Awake,Processed,36,36,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.8152173913043478
sample_8.csv,3.0,60,Awake,Raw,37,31,83.78378378378379,5.0,1.0,5.0,5.0,5.0,5.0,6.0,8.0,4.0,10.0,2.336769759450172
sample_8.csv,3.0,60,Drowsy,Processed,10,10,100.0,4.0,0.75,4.0,4.0,4.0,4.0,4.75,5.0,4.0,5.0,1.055858310626703
sample_8.csv,3.0,60,Drowsy,Raw,10,10,100.0,6.5,2.75,5.0,4.9,5.0,6.5,7.75,9.1,4.0,10.0,2.1569317382125264
sample_8.csv,3.0,120,Awake,Processed,17,17,100.0,5.0,0.0,5.0,4.6,5.0,5.0,5.0,5.0,4.0,5.0,0.741489720256151
sample_8.csv,3.0,120,Awake,Raw,17,15,88.23529411764706,6.0,2.0,5.0,5.0,5.0,6.0,7.0,8.0,5.0,8.0,2.5346400811084826
sample_8.csv,3.0,120,Drowsy,Processed,5,5,100.0,5.0,0.0,5.0,4.4,5.0,5.0,5.0,5.0,4.0,5.0,1.0111223458038423
sample_8.csv,3.0,120,Drowsy,Raw,5,5,100.0,6.0,3.0,8.0,4.4,5.0,6.0,8.0,8.0,4.0,8.0,2.204136995591726
sample_8.csv,3.0,180,Awake,Processed,9,9,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.782122905027933
sample_8.csv,3.0,180,Awake,Raw,9,8,88.88888888888889,6.0,2.0,5.0,5.0,5.0,6.0,7.0,7.0,5.0,7.0,2.354788069073784
sample_8.csv,3.0,180,Drowsy,Processed,3,3,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.097916199865561
sample_8.csv,3.0,180,Drowsy,Raw,3,3,100.0,7.0,1.5,5.0,5.4,6.0,7.0,7.5,7.8,5.0,8.0,1.953300404131118
sample_8.csv,4.0,60,Awake,Processed,36,36,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,5.0,0.8152173913043478
sample_8.csv,4.0,60,Awake,Raw,37,37,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,7.0,4.0,8.0,2.336769759450172
sample_8.csv,4.0,60,Drowsy,Processed,10,10,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.1,4.0,5.0,1.055858310626703
sample_8.csv,4.0,60,Drowsy,Raw,10,10,100.0,5.0,1.75,4.0,4.0,4.0,5.0,5.75,6.199999999999999,4.0,8.0,2.1569317382125264
sample_8.csv,4.0,120,Awake,Processed,17,17,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.4,4.0,5.0,0.741489720256151
sample_8.csv,4.0,120,Awake,Raw,17,17,100.0,5.0,1.0,5.0,4.0,5.0,5.0,6.0,6.4,4.0,8.0,2.5346400811084826
sample_8.csv,4.0,120,Drowsy,Processed,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.6,4.0,5.0,1.0111223458038423
sample_8.csv,4.0,120,Drowsy,Raw,5,5,100.0,5.0,1.0,5.0,4.4,5.0,5.0,6.0,6.6,4.0,7.0,2.204136995591726
sample_8.csv,4.0,180,Awake,Processed,9,9,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,0.782122905027933
sample_8.csv,4.0,180,Awake,Raw,9,9,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,2.354788069073784
sample_8.csv,4.0,180,Drowsy,Processed,3,3,100.0,5.0,0.5,5.0,4.2,4.5,5.0,5.0,5.0,4.0,5.0,1.097916199865561
sample_8.csv,4.0,180,Drowsy,Raw,3,3,100.0,5.0,0.5,5.0,4.2,4.5,5.0,5.0,5.0,4.0,5.0,1.953300404131118
sample_8.csv,5.0,60,Awake,Processed,36,36,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.8152173913043478
sample_8.csv,5.0,60,Awake,Raw,37,37,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,7.0,2.336769759450172
sample_8.csv,5.0,60,Drowsy,Processed,10,10,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.055858310626703
sample_8.csv,5.0,60,Drowsy,Raw,10,10,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,5.1,4.0,6.0,2.1569317382125264
sample_8.csv,5.0,120,Awake,Processed,17,17,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.741489720256151
sample_8.csv,5.0,120,Awake,Raw,17,17,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,2.5346400811084826
sample_8.csv,5.0,120,Drowsy,Processed,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.6,4.0,5.0,1.0111223458038423
sample_8.csv,5.0,120,Drowsy,Raw,5,5,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,2.204136995591726
sample_8.csv,5.0,180,Awake,Processed,9,9,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.2,4.0,5.0,0.782122905027933
sample_8.csv,5.0,180,Awake,Raw,9,9,100.0,5.0,0.0,5.0,4.8,5.0,5.0,5.0,5.0,4.0,5.0,2.354788069073784
sample_8.csv,5.0,180,Drowsy,Processed,3,3,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.097916199865561
sample_8.csv,5.0,180,Drowsy,Raw,3,3,100.0,5.0,0.5,5.0,4.2,4.5,5.0,5.0,5.0,4.0,5.0,1.953300404131118
sample_9.csv,1.0,60,Awake,Processed,47,38,80.85106382978722,6.0,2.0,7.0,4.0,5.0,6.0,7.0,7.0,4.0,8.0,0.544959128065395
sample_9.csv,1.0,60,Awake,Raw,35,16,45.714285714285715,6.0,1.0,6.0,4.5,5.0,6.0,6.0,6.5,4.0,9.0,1.0884353741496595
sample_9.csv,1.0,60,Drowsy,Processed,18,16,88.88888888888889,7.0,2.0,7.0,4.5,5.0,7.0,7.0,8.0,4.0,8.0,0.577278097769901
sample_9.csv,1.0,60,Drowsy,Raw,15,7,46.666666666666664,6.0,2.0,6.0,5.6,6.0,6.0,8.0,9.4,5.0,10.0,1.2969283276450512
sample_9.csv,1.0,120,Awake,Processed,19,16,84.21052631578947,7.0,2.0,7.0,5.0,5.0,7.0,7.0,7.0,5.0,9.0,0.4374158815612382
sample_9.csv,1.0,120,Awake,Raw,16,9,56.25,6.0,1.0,6.0,4.8,6.0,6.0,7.0,8.0,4.0,8.0,0.8467980154291778
sample_9.csv,1.0,120,Drowsy,Processed,10,9,90.0,7.0,0.0,7.0,6.8,7.0,7.0,7.0,8.0,6.0,8.0,0.7749326145552561
sample_9.csv,1.0,120,Drowsy,Raw,8,4,50.0,7.0,2.5,6.0,6.0,6.0,7.0,8.5,9.4,6.0,10.0,1.1322491211021235
sample_9.csv,1.0,180,Awake,Processed,11,8,72.72727272727273,6.5,1.25,7.0,5.0,5.75,6.5,7.0,7.0,5.0,7.0,0.5371530886302597
sample_9.csv,1.0,180,Awake,Raw,9,4,44.44444444444444,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0325476992143658
sample_9.csv,1.0,180,Drowsy,Processed,6,6,100.0,7.5,1.75,6.0,6.0,6.25,7.5,8.0,8.5,6.0,9.0,0.7276755775037463
sample_9.csv,1.0,180,Drowsy,Raw,5,1,20.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0325476992143658
sample_9.csv,2.0,60,Awake,Processed,47,47,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,8.0,0.544959128065395
sample_9.csv,2.0,60,Awake,Raw,35,26,74.28571428571429,5.5,1.0,6.0,4.0,5.0,5.5,6.0,6.0,3.0,9.0,1.0884353741496595
sample_9.csv,2.0,60,Drowsy,Processed,18,18,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,7.0,0.577278097769901
sample_9.csv,2.0,60,Drowsy,Raw,15,12,80.0,5.0,1.5,5.0,4.0,4.75,5.0,6.25,8.8,4.0,9.0,1.2969283276450512
sample_9.csv,2.0,120,Awake,Processed,19,19,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,7.0,0.4374158815612382
sample_9.csv,2.0,120,Awake,Raw,16,14,87.5,5.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,8.0,0.8467980154291778
sample_9.csv,2.0,120,Drowsy,Processed,10,10,100.0,5.0,0.0,5.0,4.0,5.0,5.0,5.0,5.1,4.0,6.0,0.7749326145552561
sample_9.csv,2.0,120,Drowsy,Raw,8,7,87.5,5.0,1.0,5.0,4.6,5.0,5.0,6.0,6.0,4.0,6.0,1.1322491211021235
sample_9.csv,2.0,180,Awake,Processed,11,11,100.0,5.0,0.5,5.0,4.0,5.0,5.0,5.5,7.0,4.0,8.0,0.5371530886302597
sample_9.csv,2.0,180,Awake,Raw,9,8,88.88888888888889,6.0,1.5,5.0,5.0,5.0,6.0,6.5,8.0,5.0,8.0,1.0325476992143658
sample_9.csv,2.0,180,Drowsy,Processed,6,6,100.0,5.0,0.75,5.0,5.0,5.0,5.0,5.75,6.0,5.0,6.0,0.7276755775037463
sample_9.csv,2.0,180,Drowsy,Raw,5,4,80.0,6.0,0.25,6.0,5.3,5.75,6.0,6.0,6.0,5.0,6.0,1.0325476992143658
sample_9.csv,3.0,60,Awake,Processed,47,47,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.544959128065395
sample_9.csv,3.0,60,Awake,Raw,35,33,94.28571428571428,5.0,2.0,6.0,4.0,4.0,5.0,6.0,6.0,3.0,9.0,1.0884353741496595
sample_9.csv,3.0,60,Drowsy,Processed,18,18,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.577278097769901
sample_9.csv,3.0,60,Drowsy,Raw,15,15,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.6,4.0,6.0,1.2969283276450512
sample_9.csv,3.0,120,Awake,Processed,19,19,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.4374158815612382
sample_9.csv,3.0,120,Awake,Raw,16,16,100.0,5.0,1.0,5.0,4.0,5.0,5.0,6.0,7.5,4.0,9.0,0.8467980154291778
sample_9.csv,3.0,120,Drowsy,Processed,10,10,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.1,4.0,5.0,0.7749326145552561
sample_9.csv,3.0,120,Drowsy,Raw,8,8,100.0,4.5,2.0,4.0,4.0,4.0,4.5,6.0,6.3,4.0,7.0,1.1322491211021235
sample_9.csv,3.0,180,Awake,Processed,11,11,100.0,5.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,0.5371530886302597
sample_9.csv,3.0,180,Awake,Raw,9,9,100.0,6.0,1.0,6.0,4.0,5.0,6.0,6.0,6.2,4.0,7.0,1.0325476992143658
sample_9.csv,3.0,180,Drowsy,Processed,6,6,100.0,4.5,1.0,4.0,4.0,4.0,4.5,5.0,5.0,4.0,5.0,0.7276755775037463
sample_9.csv,3.0,180,Drowsy,Raw,5,5,100.0,5.0,1.0,5.0,4.4,5.0,5.0,6.0,6.0,4.0,6.0,1.0325476992143658
sample_9.csv,4.0,60,Awake,Processed,47,47,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,0.544959128065395
sample_9.csv,4.0,60,Awake,Raw,35,35,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,6.0,3.0,9.0,1.0884353741496595
sample_9.csv,4.0,60,Drowsy,Processed,18,18,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.577278097769901
sample_9.csv,4.0,60,Drowsy,Raw,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,5.199999999999999,3.0,6.0,1.2969283276450512
sample_9.csv,4.0,120,Awake,Processed,19,19,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.4374158815612382
sample_9.csv,4.0,120,Awake,Raw,16,16,100.0,4.5,1.0,4.0,4.0,4.0,4.5,5.0,6.0,3.0,6.0,0.8467980154291778
sample_9.csv,4.0,120,Drowsy,Processed,10,10,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.7749326145552561
sample_9.csv,4.0,120,Drowsy,Raw,8,8,100.0,4.5,1.0,4.0,4.0,4.0,4.5,5.0,5.0,4.0,5.0,1.1322491211021235
sample_9.csv,4.0,180,Awake,Processed,11,11,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.5371530886302597
sample_9.csv,4.0,180,Awake,Raw,9,9,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,6.0,1.0325476992143658
sample_9.csv,4.0,180,Drowsy,Processed,6,6,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.7276755775037463
sample_9.csv,4.0,180,Drowsy,Raw,5,5,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0325476992143658
sample_9.csv,5.0,60,Awake,Processed,47,47,100.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,0.544959128065395
sample_9.csv,5.0,60,Awake,Raw,35,35,100.0,4.0,1.0,4.0,3.4000000000000004,4.0,4.0,5.0,6.0,3.0,6.0,1.0884353741496595
sample_9.csv,5.0,60,Drowsy,Processed,18,18,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.577278097769901
sample_9.csv,5.0,60,Drowsy,Raw,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.6,3.0,5.0,1.2969283276450512
sample_9.csv,5.0,120,Awake,Processed,19,19,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.4374158815612382
sample_9.csv,5.0,120,Awake,Raw,16,16,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.5,3.0,6.0,0.8467980154291778
sample_9.csv,5.0,120,Drowsy,Processed,10,10,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.7749326145552561
sample_9.csv,5.0,120,Drowsy,Raw,8,8,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.3,4.0,5.0,1.1322491211021235
sample_9.csv,5.0,180,Awake,Processed,11,11,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5371530886302597
sample_9.csv,5.0,180,Awake,Raw,9,9,100.0,5.0,1.0,4.0,4.0,4.0,5.0,5.0,5.2,4.0,6.0,1.0325476992143658
sample_9.csv,5.0,180,Drowsy,Processed,6,6,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.7276755775037463
sample_9.csv,5.0,180,Drowsy,Raw,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.6,4.0,5.0,1.0325476992143658
